id,SystemMoon,system,constellation,region,Ore1,p1,harvest1_rarity,H1Worth,Ore2,p2,harvest2_rarity,H2Worth,Ore3,p3,harvest3_rarity,H3Worth,Ore4,p4,harvest4_rarity,H4Worth, MoonWorth, Rent,Towered,Available,Owner,Ticker,Paid
40180829,G-KCFT VI - Moon 17,G-KCFT,U-HSM3,The Kalevala Expanse,Sylvite,0.48,ubiquitous,4487718187,Zeolites,0.32,ubiquitous,2868211433,,,,0,,,,0,1970338291,39000000,,Yes,,,
40181257,V2-GZS IV - Moon 4,V2-GZS,8UD2-J,The Kalevala Expanse,Sylvite,0.48,ubiquitous,4487718187,Zeolites,0.32,ubiquitous,2868211433,,,,0,,,,0,1970338291,39000000,,Yes,,,
40182456,FZX-PU VI - Moon 5,FZX-PU,P-B2NE,The Kalevala Expanse,Sylvite,0.48,ubiquitous,4487718187,Zeolites,0.32,ubiquitous,2868211433,,,,0,,,,0,1970338291,39000000,,Yes,,,
40182418,I2D3-5 VII - Moon 3,I2D3-5,P-B2NE,The Kalevala Expanse,Sylvite,0.48,ubiquitous,4487718187,Zeolites,0.32,ubiquitous,2868211433,,,,0,,,,0,1970338291,39000000,,Yes,,,
40179422,QX-4HO IV - Moon 2,QX-4HO,78-6RI,The Kalevala Expanse,Bitumens,0.21,ubiquitous,2489161829,Sylvite,0.32,ubiquitous,2991812125,Zeolites,0.27,ubiquitous,2420053397,,,,0,2116346612,42000000,,Yes,,,
40182994,O5-YNW V - Moon 1,O5-YNW,2Q-8WA,The Kalevala Expanse,Bitumens,0.21,ubiquitous,2489161829,Sylvite,0.32,ubiquitous,2991812125,Zeolites,0.27,ubiquitous,2420053397,,,,0,2116346612,42000000,,Yes,,,
40180608,74-DRC XII - Moon 2,74-DRC,S4S-SD,The Kalevala Expanse,Bitumens,0.20,ubiquitous,2370630313,Sylvite,0.33,ubiquitous,3085306254,Zeolites,0.27,ubiquitous,2420053397,,,,0,2109640169,42000000,,Yes,,,
40179914,QZX-L9 VI - Moon 9,QZX-L9,2O-VY7,The Kalevala Expanse,Bitumens,0.32,ubiquitous,3793008501,Sylvite,0.24,ubiquitous,2243859094,Zeolites,0.24,ubiquitous,2151158575,,,,0,2193221295,44000000,,Yes,,,
40179681,SG-3HY V - Moon 17,SG-3HY,2O-VY7,The Kalevala Expanse,Bitumens,0.19,ubiquitous,2252098797,Sylvite,0.34,ubiquitous,3178800382,Zeolites,0.27,ubiquitous,2420053397,,,,0,2102933726,42000000,,Yes,,,
40178917,N-JK02 XI - Moon 1,N-JK02,6-CBBM,The Kalevala Expanse,Bitumens,0.31,ubiquitous,3674476985,Sylvite,0.25,ubiquitous,2337353222,Zeolites,0.24,ubiquitous,2151158575,,,,0,2186514852,44000000,,Yes,,,
40179391,BVRQ-O V - Moon 1,BVRQ-O,78-6RI,The Kalevala Expanse,Bitumens,0.31,ubiquitous,3674476985,Sylvite,0.25,ubiquitous,2337353222,Zeolites,0.24,ubiquitous,2151158575,,,,0,2186514852,44000000,,Yes,,,
40181188,G4-QU6 V - Moon 14,G4-QU6,8UD2-J,The Kalevala Expanse,Bitumens,0.18,ubiquitous,2133567282,Sylvite,0.35,ubiquitous,3272294511,Zeolites,0.27,ubiquitous,2420053397,,,,0,2096227283,42000000,,Yes,,,
40180386,Q-GICU X - Moon 19,Q-GICU,3NA-Z1,The Kalevala Expanse,Bitumens,0.22,ubiquitous,2607693344,Sylvite,0.32,ubiquitous,2991812125,Zeolites,0.26,ubiquitous,2330421790,,,,0,2124087659,42000000,,Yes,,,
40181741,M-75WN VIII - Moon 14,M-75WN,XPG-HE,The Kalevala Expanse,Bitumens,0.26,ubiquitous,3081819407,Sylvite,0.29,ubiquitous,2711329738,Zeolites,0.25,ubiquitous,2240790182,,,,0,2151948034,43000000,,Yes,,,
40182898,5-VFC6 VII - Moon 2,5-VFC6,2Q-8WA,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Sylvite,0.26,ubiquitous,2430847351,Zeolites,0.24,ubiquitous,2151158575,,,,0,2179808410,44000000,,Yes,,,
40180957,HPV-RJ VIII - Moon 2,HPV-RJ,U-HSM3,The Kalevala Expanse,Bitumens,0.34,ubiquitous,4030071532,Sylvite,0.23,ubiquitous,2150364965,Zeolites,0.23,ubiquitous,2061526968,,,,0,2207668785,44000000,,Yes,,,
40178882,N-JK02 IX - Moon 8,N-JK02,6-CBBM,The Kalevala Expanse,Bitumens,0.17,ubiquitous,2015035766,Sylvite,0.36,ubiquitous,3365788640,Zeolites,0.27,ubiquitous,2420053397,,,,0,2089520840,42000000,,Yes,,,
40182538,O9K-FT VII - Moon 7,O9K-FT,P-B2NE,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40179766,AU2V-J VII - Moon 4,AU2V-J,2O-VY7,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40179769,AU2V-J VII - Moon 6,AU2V-J,2O-VY7,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40180670,B1UE-J IX - Moon 7,B1UE-J,S4S-SD,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40183306,S-LHPJ IV - Moon 1,S-LHPJ,2Q-8WA,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40183175,IUU3-L IV - Moon 10,IUU3-L,2Q-8WA,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40180455,EPCD-D V - Moon 11,EPCD-D,3NA-Z1,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40181544,LEM-I1 VIII - Moon 8,LEM-I1,8UD2-J,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40181756,M-75WN IX - Moon 8,M-75WN,XPG-HE,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40179081,1-KCSA V - Moon 6,1-KCSA,6-CBBM,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40181609,ND-GL4 VI - Moon 5,ND-GL4,8UD2-J,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40179312,F48K-D V - Moon 2,F48K-D,6-CBBM,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40178993,JT2I-7 VIII - Moon 6,JT2I-7,6-CBBM,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40182254,GQ-7SP X - Moon 16,GQ-7SP,P-B2NE,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40182441,FZX-PU V - Moon 9,FZX-PU,P-B2NE,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40182401,I2D3-5 VI - Moon 14,I2D3-5,P-B2NE,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40181915,HVGR-R IV - Moon 16,HVGR-R,XPG-HE,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40182129,K95-9I VIII - Moon 6,K95-9I,XPG-HE,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40179392,BVRQ-O V - Moon 2,BVRQ-O,78-6RI,The Kalevala Expanse,Sylvite,0.49,ubiquitous,4581212316,Zeolites,0.31,ubiquitous,2778579826,,,,0,,,,0,1971372895,39000000,,Yes,,,
40182670,RQOO-U VII - Moon 22,RQOO-U,P-B2NE,The Kalevala Expanse,Bitumens,0.33,ubiquitous,3911540016,Sylvite,0.24,ubiquitous,2243859094,Zeolites,0.23,ubiquitous,2061526968,,,,0,2200962342,44000000,,Yes,,,
40179919,QZX-L9 VI - Moon 14,QZX-L9,2O-VY7,The Kalevala Expanse,Bitumens,0.20,ubiquitous,2370630313,Sylvite,0.34,ubiquitous,3178800382,Zeolites,0.26,ubiquitous,2330421790,,,,0,2110674773,42000000,,Yes,,,
40180207,L-TLFU VI - Moon 1,L-TLFU,3NA-Z1,The Kalevala Expanse,Bitumens,0.20,ubiquitous,2370630313,Sylvite,0.34,ubiquitous,3178800382,Zeolites,0.26,ubiquitous,2330421790,,,,0,2110674773,42000000,,Yes,,,
40179249,UDVW-O IV - Moon 9,UDVW-O,6-CBBM,The Kalevala Expanse,Bitumens,0.20,ubiquitous,2370630313,Sylvite,0.34,ubiquitous,3178800382,Zeolites,0.26,ubiquitous,2330421790,,,,0,2110674773,42000000,,Yes,,,
40179403,BVRQ-O VI - Moon 2,BVRQ-O,78-6RI,The Kalevala Expanse,Bitumens,0.20,ubiquitous,2370630313,Sylvite,0.34,ubiquitous,3178800382,Zeolites,0.26,ubiquitous,2330421790,,,,0,2110674773,42000000,,Yes,,,
40179671,SG-3HY V - Moon 7,SG-3HY,2O-VY7,The Kalevala Expanse,Bitumens,0.24,ubiquitous,2844756376,Sylvite,0.31,ubiquitous,2898317996,Zeolites,0.25,ubiquitous,2240790182,,,,0,2138535148,43000000,,Yes,,,
40179771,AU2V-J VII - Moon 8,AU2V-J,2O-VY7,The Kalevala Expanse,Bitumens,0.32,ubiquitous,3793008501,Sylvite,0.25,ubiquitous,2337353222,Zeolites,0.23,ubiquitous,2061526968,,,,0,2194255899,44000000,,Yes,,,
40179583,SH6X-F XII - Moon 6,SH6X-F,78-6RI,The Kalevala Expanse,Bitumens,0.19,ubiquitous,2252098797,Sylvite,0.35,ubiquitous,3272294511,Zeolites,0.26,ubiquitous,2330421790,,,,0,2103968330,42000000,,Yes,,,
40180613,LE-67X III - Moon 1,LE-67X,S4S-SD,The Kalevala Expanse,Bitumens,0.23,ubiquitous,2726224860,Sylvite,0.32,ubiquitous,2991812125,Zeolites,0.25,ubiquitous,2240790182,,,,0,2131828705,43000000,,Yes,,,
40181145,B3ZU-H VI - Moon 8,B3ZU-H,U-HSM3,The Kalevala Expanse,Bitumens,0.23,ubiquitous,2726224860,Sylvite,0.32,ubiquitous,2991812125,Zeolites,0.25,ubiquitous,2240790182,,,,0,2131828705,43000000,,Yes,,,
40180232,L-TLFU VII - Moon 13,L-TLFU,3NA-Z1,The Kalevala Expanse,Bitumens,0.27,ubiquitous,3200350922,Sylvite,0.29,ubiquitous,2711329738,Zeolites,0.24,ubiquitous,2151158575,,,,0,2159689081,43000000,,Yes,,,
40182876,5-VFC6 VI - Moon 3,5-VFC6,2Q-8WA,The Kalevala Expanse,Bitumens,0.22,ubiquitous,2607693344,Sylvite,0.33,ubiquitous,3085306254,Zeolites,0.25,ubiquitous,2240790182,,,,0,2125122263,43000000,,Yes,,,
40180631,LE-67X VIII - Moon 3,LE-67X,S4S-SD,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Sylvite,0.27,ubiquitous,2524341480,Zeolites,0.23,ubiquitous,2061526968,,,,0,2180843014,44000000,,Yes,,,
40180259,BM-VYZ I - Moon 11,BM-VYZ,3NA-Z1,The Kalevala Expanse,Bitumens,0.34,ubiquitous,4030071532,Sylvite,0.24,ubiquitous,2243859094,Zeolites,0.22,ubiquitous,1971895361,,,,0,2208703389,44000000,,Yes,,,
40180436,EPCD-D IV - Moon 11,EPCD-D,3NA-Z1,The Kalevala Expanse,Bitumens,0.34,ubiquitous,4030071532,Sylvite,0.24,ubiquitous,2243859094,Zeolites,0.22,ubiquitous,1971895361,,,,0,2208703389,44000000,,Yes,,,
40180765,M3-H2Y III - Moon 1,M3-H2Y,S4S-SD,The Kalevala Expanse,Bitumens,0.17,ubiquitous,2015035766,Sylvite,0.37,ubiquitous,3459282769,Zeolites,0.26,ubiquitous,2330421790,,,,0,2090555444,42000000,,Yes,,,
40178934,JT2I-7 IV - Moon 2,JT2I-7,6-CBBM,The Kalevala Expanse,Bitumens,0.17,ubiquitous,2015035766,Sylvite,0.37,ubiquitous,3459282769,Zeolites,0.26,ubiquitous,2330421790,,,,0,2090555444,42000000,,Yes,,,
40182194,R1O-GN IV - Moon 4,R1O-GN,P-B2NE,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40182549,O9K-FT VII - Moon 18,O9K-FT,P-B2NE,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40179718,SG-3HY VI - Moon 17,SG-3HY,2O-VY7,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40179933,D-6PKO IV - Moon 1,D-6PKO,2O-VY7,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40179973,D-6PKO VIII - Moon 13,D-6PKO,2O-VY7,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40182893,5-VFC6 VI - Moon 17,5-VFC6,2Q-8WA,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40180029,RAI-0E IV - Moon 6,RAI-0E,3NA-Z1,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40179551,SH6X-F IX - Moon 2,SH6X-F,78-6RI,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40181734,M-75WN VIII - Moon 7,M-75WN,XPG-HE,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40181386,HD-HOZ IX - Moon 22,HD-HOZ,8UD2-J,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40180780,G-KCFT III - Moon 3,G-KCFT,U-HSM3,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40180810,G-KCFT VI - Moon 1,G-KCFT,U-HSM3,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40181278,V2-GZS VI - Moon 13,V2-GZS,8UD2-J,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40179323,F48K-D VII - Moon 5,F48K-D,6-CBBM,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40182396,I2D3-5 VI - Moon 9,I2D3-5,P-B2NE,The Kalevala Expanse,Sylvite,0.50,ubiquitous,4674706445,Zeolites,0.30,ubiquitous,2688948219,,,,0,,,,0,1972407499,39000000,,Yes,,,
40182439,FZX-PU V - Moon 7,FZX-PU,P-B2NE,The Kalevala Expanse,Bitumens,0.25,ubiquitous,2963287891,Sylvite,0.31,ubiquitous,2898317996,Zeolites,0.24,ubiquitous,2151158575,,,,0,2146276195,43000000,,Yes,,,
40180814,G-KCFT VI - Moon 4,G-KCFT,U-HSM3,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Sylvite,0.28,ubiquitous,2617835609,Zeolites,0.23,ubiquitous,2061526968,,,,0,2174136571,43000000,,Yes,,,
40182620,RQOO-U V - Moon 23,RQOO-U,P-B2NE,The Kalevala Expanse,Bitumens,0.33,ubiquitous,3911540016,Sylvite,0.25,ubiquitous,2337353222,Zeolites,0.22,ubiquitous,1971895361,,,,0,2201996946,44000000,,Yes,,,
40181812,PNFW-O V - Moon 6,PNFW-O,XPG-HE,The Kalevala Expanse,Bitumens,0.33,ubiquitous,3911540016,Sylvite,0.25,ubiquitous,2337353222,Zeolites,0.22,ubiquitous,1971895361,,,,0,2201996946,44000000,,Yes,,,
40180152,TA9T-P V - Moon 4,TA9T-P,3NA-Z1,The Kalevala Expanse,Bitumens,0.20,ubiquitous,2370630313,Sylvite,0.35,ubiquitous,3272294511,Zeolites,0.25,ubiquitous,2240790182,,,,0,2111709377,42000000,,Yes,,,
40181413,42G-OB III - Moon 15,42G-OB,8UD2-J,The Kalevala Expanse,Bitumens,0.20,ubiquitous,2370630313,Sylvite,0.35,ubiquitous,3272294511,Zeolites,0.25,ubiquitous,2240790182,,,,0,2111709377,42000000,,Yes,,,
40181456,LEM-I1 II - Moon 2,LEM-I1,8UD2-J,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Sylvite,0.29,ubiquitous,2711329738,Zeolites,0.23,ubiquitous,2061526968,,,,0,2167430128,43000000,,Yes,,,
40181593,ND-GL4 V - Moon 6,ND-GL4,8UD2-J,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Sylvite,0.29,ubiquitous,2711329738,Zeolites,0.23,ubiquitous,2061526968,,,,0,2167430128,43000000,,Yes,,,
40181012,C3J0-O VI - Moon 2,C3J0-O,U-HSM3,The Kalevala Expanse,Bitumens,0.28,ubiquitous,3318882438,Sylvite,0.29,ubiquitous,2711329738,Zeolites,0.23,ubiquitous,2061526968,,,,0,2167430128,43000000,,Yes,,,
40180424,EPCD-D III - Moon 1,EPCD-D,3NA-Z1,The Kalevala Expanse,Bitumens,0.32,ubiquitous,3793008501,Sylvite,0.26,ubiquitous,2430847351,Zeolites,0.22,ubiquitous,1971895361,,,,0,2195290503,44000000,,Yes,,,
40180188,L-TLFU III - Moon 1,L-TLFU,3NA-Z1,The Kalevala Expanse,Bitumens,0.27,ubiquitous,3200350922,Sylvite,0.30,ubiquitous,2804823867,Zeolites,0.23,ubiquitous,2061526968,,,,0,2160723685,43000000,,Yes,,,
40180171,TA9T-P VI - Moon 5,TA9T-P,3NA-Z1,The Kalevala Expanse,Bitumens,0.26,ubiquitous,3081819407,Sylvite,0.31,ubiquitous,2898317996,Zeolites,0.23,ubiquitous,2061526968,,,,0,2154017242,43000000,,Yes,,,
40180822,G-KCFT VI - Moon 12,G-KCFT,U-HSM3,The Kalevala Expanse,Bitumens,0.26,ubiquitous,3081819407,Sylvite,0.31,ubiquitous,2898317996,Zeolites,0.23,ubiquitous,2061526968,,,,0,2154017242,43000000,,Yes,,,
40178874,N-JK02 IX - Moon 1,N-JK02,6-CBBM,The Kalevala Expanse,Bitumens,0.30,ubiquitous,3555945469,Sylvite,0.28,ubiquitous,2617835609,Zeolites,0.22,ubiquitous,1971895361,,,,0,2181877618,44000000,,Yes,,,
40183258,J-OAH2 VIII - Moon 19,J-OAH2,2Q-8WA,The Kalevala Expanse,Bitumens,0.34,ubiquitous,4030071532,Sylvite,0.25,ubiquitous,2337353222,Zeolites,0.21,ubiquitous,1882263753,,,,0,2209737993,44000000,,Yes,,,
40181922,HVGR-R V - Moon 5,HVGR-R,XPG-HE,The Kalevala Expanse,Bitumens,0.34,ubiquitous,4030071532,Sylvite,0.25,ubiquitous,2337353222,Zeolites,0.21,ubiquitous,1882263753,,,,0,2209737993,44000000,,Yes,,,
40182609,RQOO-U V - Moon 12,RQOO-U,P-B2NE,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40179780,AU2V-J VII - Moon 16,AU2V-J,2O-VY7,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40180667,B1UE-J IX - Moon 4,B1UE-J,S4S-SD,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40180524,0S1-GI IX - Moon 2,0S1-GI,S4S-SD,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40180594,74-DRC XI - Moon 1,74-DRC,S4S-SD,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40182754,BZ-BCK IV - Moon 11,BZ-BCK,2Q-8WA,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40183292,J-OAH2 IX - Moon 20,J-OAH2,2Q-8WA,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40183019,O5-YNW VI - Moon 3,O5-YNW,2Q-8WA,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40180302,BM-VYZ IV - Moon 14,BM-VYZ,3NA-Z1,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40180065,RAI-0E VIII - Moon 2,RAI-0E,3NA-Z1,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40181730,M-75WN VIII - Moon 3,M-75WN,XPG-HE,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40181772,M-75WN X - Moon 1,M-75WN,XPG-HE,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40181433,42G-OB V - Moon 11,42G-OB,8UD2-J,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40180789,G-KCFT V - Moon 3,G-KCFT,U-HSM3,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40181292,V2-GZS VII - Moon 11,V2-GZS,8UD2-J,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40181017,C3J0-O VI - Moon 7,C3J0-O,U-HSM3,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40181216,G4-QU6 VI - Moon 20,G4-QU6,8UD2-J,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40178999,JT2I-7 VIII - Moon 12,JT2I-7,6-CBBM,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40179296,UDVW-O VI - Moon 9,UDVW-O,6-CBBM,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40179184,UJXC-B VII - Moon 7,UJXC-B,6-CBBM,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40179223,UJXC-B IX - Moon 1,UJXC-B,6-CBBM,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40182027,K76A-3 VII - Moon 5,K76A-3,XPG-HE,The Kalevala Expanse,Sylvite,0.51,ubiquitous,4768200574,Zeolites,0.29,ubiquitous,2599316612,,,,0,,,,0,1973442103,39000000,,Yes,,,
40179742,AU2V-J V - Moon 1,AU2V-J,2O-VY7,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Sylvite,0.29,ubiquitous,2711329738,Zeolites,0.22,ubiquitous,1971895361,,,,0,2175171175,44000000,,Yes,,,
40180994,H7S-5I VIII - Moon 6,H7S-5I,U-HSM3,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Sylvite,0.29,ubiquitous,2711329738,Zeolites,0.22,ubiquitous,1971895361,,,,0,2175171175,44000000,,Yes,,,
40181969,K76A-3 IV - Moon 4,K76A-3,XPG-HE,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Sylvite,0.29,ubiquitous,2711329738,Zeolites,0.22,ubiquitous,1971895361,,,,0,2175171175,44000000,,Yes,,,
40180306,BM-VYZ IV - Moon 17,BM-VYZ,3NA-Z1,The Kalevala Expanse,Bitumens,0.33,ubiquitous,3911540016,Sylvite,0.26,ubiquitous,2430847351,Zeolites,0.21,ubiquitous,1882263753,,,,0,2203031550,44000000,,Yes,,,
40181472,LEM-I1 III - Moon 14,LEM-I1,8UD2-J,The Kalevala Expanse,Bitumens,0.33,ubiquitous,3911540016,Sylvite,0.26,ubiquitous,2430847351,Zeolites,0.21,ubiquitous,1882263753,,,,0,2203031550,44000000,,Yes,,,
40179330,F48K-D VII - Moon 11,F48K-D,6-CBBM,The Kalevala Expanse,Bitumens,0.33,ubiquitous,3911540016,Sylvite,0.26,ubiquitous,2430847351,Zeolites,0.21,ubiquitous,1882263753,,,,0,2203031550,44000000,,Yes,,,
